STOP_ID_ANONY,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,SUMMONS_OFFENSE_DESCRIPTION,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_CODE,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_APARTMENT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME
10878,2/13/19,15:17:00,2019,February,Wednesday,Based on Self Initiated,APP,POM,103,SDS,318,O,(null),(null),1,CRIMINAL SALE OF MARIHUANA,10,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,(,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),#N/A,#N/A,22,MALE,BLACK,6,180,MED,BRO,BLK,(null),103,A,(null),148-25 90 AVENUE,90 AVENUE,1037783,195571,(null),PBQS,QUEENS
10879,2/13/19,17:25:00,2019,February,Wednesday,Based on Self Initiated,APP,POM,103,SDS,318,O,(null),(null),2,CRIMINAL POSSESSION OF MARIHUANA,7,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,Y,Y,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),DE,COOPERATIVE,26,MALE,WHITE,5.4,160,MED,BRO,BLK,(null),103,B,(null),182 PLACE && 90 AVENUE,182 PLACE,1045545,198435,(null),PBQS,QUEENS
10880,2/13/19,17:58:00,2019,February,Wednesday,Based on Self Initiated,APP,POM,103,SDS,318,(null),(null),(null),2,CRIMINAL POSSESSION OF MARIHUANA,8,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,CALM,22,MALE,WHITE HISPANIC,5.1,150,MED,BRO,BLK,(null),103,A,(null),173 STREET && JAMAICA AVENUE,173 STREET,1043376,197253,(null),PBQS,QUEENS
10881,2/19/19,0:06:00,2019,February,Tuesday,Based on Self Initiated,APP,DT3,333,SGT,333,O,P,PSB,2,ROBBERY,10,Y,(null),N,N,(null),N,(null),N,(null),S,(null),Y,Y,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),DE,APOLOGETIC,27,MALE,BLACK,5.1,150,THN,BRO,BLK,"BLACK BUBBLE JACKET, BLUE SWEAT PANTS, BLACK SNEAKERS",103,A,(null),92-38 175 STREET,175 STREET,1043707,197054,(null),PBQS,QUEENS
10882,2/19/19,22:48:00,2019,February,Tuesday,Based on Self Initiated,APP,POM,103,SGT,103,(null),(null),(null),2,ROBBERY,7,Y,(null),Y,N,(null),N,(null),N,(null),S,V,Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,NERVOUS,20,MALE,(null),6,170,THN,BRO,BLK,"TWO TONED ""GRAY/BLACK"" SWEATER",103,B,(null),LIBERTY AVENUE && 177 STREET,LIBERTY AVENUE,1044535,196357,(null),PBQS,QUEENS
10883,2/20/19,22:48:00,2019,February,Wednesday,Based on Self Initiated,APP,POM,103,SGT,103,(null),(null),(null),2,ROBBERY,7,Y,(null),Y,N,(null),N,(null),N,(null),S,V,Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,NERVOUS,40,MALE,BLACK,5.9,180,MED,BRO,BLK,(null),103,B,(null),LIBERTY AVENUE && 177 STREET,LIBERTY AVENUE,1044535,196357,(null),PBQS,QUEENS
10884,2/22/19,9:25:00,2019,February,Friday,Based on C/W on Scene,APP,POM,103,SGT,103,O,P,PSB,1,PETIT LARCENY,20,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,Y,N,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),Y,(null),(null),(null),(null),DE,AGITATED & AGGRESSIVE,30,MALE,WHITE,6.1,200,MED,BRO,BLK,(null),103,A,(null),JAMAICA AVENUE && SUTPHIN BOULEVARD,JAMAICA AVENUE,1037506,195011,(null),PBQS,QUEENS
10885,2/27/19,0:59:00,2019,February,Wednesday,Based on Self Initiated,APP,POM,185,LT,185,O,P,PSB,5,CPSP,10,Y,(null),N,N,(null),N,(null),N,(null),S,V,Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,COOPERATIVE,26,MALE,BLACK,5.11,165,THN,BRO,BLK,(null),103,A,(null),92-15 172 STREET,172 STREET,1043048,197043,(null),PBQS,QUEENS
10886,2/28/19,1:00:00,2019,February,Thursday,Based on Self Initiated,APP,POM,185,LT,185,O,(null),(null),4,ROBBERY,8,Y,(null),N,N,(null),N,(null),N,(null),S,V,Y,N,N,(,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),Y,(null),Y,(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,COOPERATIVE,37,MALE,BLACK,5.1,180,MED,BRO,BLK,(null),103,D,(null),LIBERTY AVENUE && 170 STREET,LIBERTY AVENUE,1043019,195672,(null),PBQS,QUEENS
10887,2/28/19,16:25:00,2019,February,Thursday,Based on Radio Run,APP,POM,103,SGT,103,(null),P,PSB,1,PETIT LARCENY,15,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,CALM,56,MALE,BLACK,5.9,155,THN,BRO,BLK,(null),103,A,(null),JAMAICA AVENUE && BREWER BOULEVARD,JAMAICA AVENUE,1040532,196050,(null),PBQS,QUEENS
10888,3/2/19,10:20:00,2019,March,Saturday,Based on Radio Run,APP,POM,103,SGT,103,O,P,PSB,2,MENACING,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),Y,(null),Y,Y,(null),(null),(null),DE,CALM,25,MALE,BLACK,5.9,180,MED,BRO,BLK,(null),103,A,(null),87-75 PARSONS BOULEVARD,PARSONS BOULEVARD,1039008,197003,(null),PBQS,QUEENS
10889,3/5/19,0:59:00,2019,March,Tuesday,Based on Radio Run,APP,POM,103,SGT,103,O,P,PSB,1,CPW,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,COOPERATIVE,30,MALE,BLACK,5.6,140,THN,ZZZ,XXX,"DURAG, GREEN JACKET",103,A,(null),SUTPHIN BOULEVARD && 91 AVENUE,SUTPHIN BOULEVARD,1037520,194797,(null),PBQS,QUEENS
10890,3/5/19,14:00:00,2019,March,Tuesday,Based on Radio Run,APP,POM,103,SGT,103,(null),P,PSB,1,CPW,4,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),DE,CALM,33,MALE,WHITE HISPANIC,5.8,165,THN,BRO,BRO,(null),103,A,(null),146-05 JAMAICA AVENUE,JAMAICA AVENUE,1037283,195025,(null),PBQS,QUEENS
10891,3/7/19,21:35:00,2019,March,Thursday,Based on Self Initiated,APP,DTS,103,SGT,103,(null),P,PSB,2,ROBBERY,7,Y,(null),Y,N,(null),N,(null),N,(null),S,V,Y,N,Y,Y,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,CALM AND UNDERSTANDING,32,FEMALE,ASIAN / PACIFIC ISLANDER,6.1,185,MED,BRO,BRO,(null),103,B,(null),178 PLACE && 93 AVENUE,178 PLACE,1044581,196956,(null),PBQS,QUEENS
10892,3/3/19,17:55:00,2019,March,Sunday,Based on Self Initiated,APP,POM,103,LT,103,S,T,Transit,1,ROBBERY,3,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,NERVOUS,16,MALE,BLACK,5.1,130,THN,BRO,BLK,(null),103,A,(null),PARSONS BOULEVARD && ARCHER AVENUE,PARSONS BOULEVARD,1039726,195270,(null),PBQS,QUEENS
10893,3/7/19,21:35:00,2019,March,Thursday,Based on Self Initiated,APP,POM,103,SGT,103,(null),P,PSB,1,ROBBERY,6,Y,(null),Y,N,(null),N,(null),N,(null),S,V,Y,N,Y,Y,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),(null),(null),(null),DE,NERVOUS,26,MALE,ASIAN / PACIFIC ISLANDER,5.8,160,THN,BRO,BLK,N/A,103,B,(null),178 PLACE && 93 AVENUE,178 PLACE,1044581,196956,(null),PBQS,QUEENS
10894,3/13/19,13:45:00,2019,March,Wednesday,Based on Radio Run,APP,POM,103,SGT,103,I,P,PSB,0,MENACING,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,CALM,(null),FEMALE,BLACK,5.7,200,HEA,BRO,BLK,(null),103,D,(null),172-07 108 AVENUE,108 AVENUE,1044258,194206,(null),PBQS,QUEENS
10895,3/11/19,16:20:00,2019,March,Monday,Based on Self Initiated,APP,POM,103,SGT,103,I,P,PSB,1,CPW,5,Y,(null),N,Y,CPW,N,(null),N,(null),S,V,Y,Y,N,N,N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),DE,CALM,18,MALE,WHITE HISPANIC,5.7,150,THN,BRO,BLK,SCARS TO RIGHT ARM,103,A,(null),HILLSIDE AVENUE && 153 STREET,HILLSIDE AVENUE,1038453,196999,(null),PBQS,QUEENS
10896,3/13/19,15:15:00,2019,March,Wednesday,Based on Radio Run,APP,POM,103,SGT,103,(null),(null),(null),0,GRAND LARCENY,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),DE,CALM,18,MALE,BLACK,6.2,170,THN,BRO,BLK,BLACK JACKET BLUE DU-RAG,103,C,(null),SHORE AVENUE && INWOOD STREET,SHORE AVENUE,1038548,190971,(null),PBQS,QUEENS
10897,3/13/19,15:04:00,2019,March,Wednesday,Based on Radio Run,APP,POM,103,SGT,103,O,P,PSB,1,GRAND LARCENY,6,Y,(null),N,N,(null),N,(null),N,(null),S,V,Y,Y,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),DE,"UNAWARE OF ANYTHING THAT WAS GOING ON, CALM",13,MALE,BLACK,5.7,150,MED,BRO,BLK,(null),103,C,(null),107 AVENUE && 154 STREET,107 AVENUE,1039959,192662,(null),PBQS,QUEENS
10898,3/14/19,17:30:00,2019,March,Thursday,Based on Radio Run,APP,POF,103,SGT,103,(null),(null),(null),1,ASSAULT,5,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),DE,CALM,17,MALE,BLACK,5.7,150,THN,BRO,BLK,(null),103,A,(null),ARCHER AVENUE && 153 STREET,ARCHER AVENUE,1039179,195085,(null),PBQS,QUEENS
10899,3/14/19,17:30:00,2019,March,Thursday,Based on Radio Run,APP,POF,103,SGT,103,(null),(null),(null),1,ASSAULT,5,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,CALM,18,MALE,BLACK HISPANIC,5.1,160,MED,BRO,BLK,(null),103,A,(null),ARCHER AVENUE && 153 STREET,ARCHER AVENUE,1039179,195085,(null),PBQS,QUEENS
10900,3/14/19,17:30:00,2019,March,Thursday,Based on Radio Run,APP,POF,103,SGT,103,(null),(null),(null),1,ASSAULT,5,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,CALM,18,MALE,BLACK HISPANIC,5.1,160,MED,BRO,BLK,(null),103,A,(null),ARCHER AVENUE && 153 STREET,ARCHER AVENUE,1039179,195085,(null),PBQS,QUEENS
10901,3/17/19,14:45:00,2019,March,Sunday,Based on Radio Run,APP,SGT,103,LT,103,(null),(null),(null),1,ROBBERY,5,Y,(null),N,N,(null),N,(null),N,(null),S,V,N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,IRRATE,(null),MALE,BLACK,5.1,195,HEA,BRO,BLK,(null),103,A,(null),173 STREET && JAMAICA AVENUE,173 STREET,1043376,197253,(null),PBQS,QUEENS
10902,3/18/19,18:20:00,2019,March,Monday,Based on Radio Run,APP,SGT,103,LT,103,(null),P,PSB,1,CPW,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),DE,UPSET,24,MALE,BLACK,6.1,180,MED,BRO,BLK,(null),103,A,(null),92-44 BREWER BOULEVARD,BREWER BOULEVARD,1040573,195966,(null),PBQS,QUEENS
10903,3/19/19,19:37:00,2019,March,Tuesday,Based on Self Initiated,APP,POM,103,SGT,103,O,(null),(null),1,CPW,2,Y,(null),N,N,(null),N,(null),N,(null),S,V,Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,CALM AND UNDERSTANDING,(null),MALE,BLACK,6.3,260,HEA,BRO,BLK,N/A,103,C,(null),106-59 150 STREET,150 STREET,1039412,192527,(null),PBQS,QUEENS
10904,3/18/19,15:40:00,2019,March,Monday,Based on Self Initiated,APP,POM,103,SGT,103,I,P,PSB,1,CPW,5,Y,(null),Y,N,(null),N,(null),N,(null),S,V,Y,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),DE,COOPERATIVE,32,MALE,BLACK,6,275,HEA,BRO,BLK,(null),103,C,(null),YATES ROAD && SUTPHIN BOULEVARD,YATES ROAD,1039781,191945,(null),PBQS,QUEENS
10905,3/18/19,15:40:00,2019,March,Monday,Based on Self Initiated,APP,DTS,103,SGT,103,O,P,PSB,1,CPW,4,Y,(null),Y,N,(null),N,(null),N,I,S,(null),Y,N,Y,Y,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,COMPLIANT,(null),MALE,BLACK,5.8,220,MED,BRO,BLK,(null),103,C,(null),SUTPHIN BOULEVARD && YATES ROAD,SUTPHIN BOULEVARD,1039781,191945,(null),PBQS,QUEENS
10906,3/18/19,15:40:00,2019,March,Monday,Based on Self Initiated,APP,POM,103,SGT,103,O,P,PSB,1,CPW,5,Y,(null),Y,N,(null),N,(null),N,(null),S,V,Y,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),DE,COOPERATIVE,30,MALE,BLACK,5.7,250,HEA,BRO,BLK,(null),103,C,(null),YATES ROAD && SUTPHIN BOULEVARD,YATES ROAD,1039781,191945,(null),PBQS,QUEENS
10907,3/22/19,19:30:00,2019,March,Friday,Based on Radio Run,APP,POM,103,SGT,103,O,T,Transit,1,BURGLARY,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,NORMAL,30,MALE,BLACK,5.11,300,HEA,BRO,BLK,(null),103,A,(null),89-12 163 STREET,163 STREET,1040242,196796,(null),PBQS,QUEENS
10908,3/24/19,16:20:00,2019,March,Sunday,Based on Radio Run,APP,POM,113,SGT,113,(null),(null),(null),1,ROBBERY,12,N,ARREST,N,Y,ROBBERY,N,(null),Y,(null),(null),(null),Y,Y,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),DE,CALM,21,MALE,BLACK,5.5,130,THN,(null),BLK,(null),103,D,(null),108 DRIVE && 169 PLACE,108 DRIVE,1043746,193362,(null),PBQS,QUEENS
10909,3/24/19,15:00:00,2019,March,Sunday,Based on Radio Run,APP,POM,103,SGT,103,O,(null),(null),2,BURGLARY,10,Y,(null),N,Y,ASSAULT,N,(null),Y,(null),(null),(null),Y,Y,N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),Y,(null),Y,(null),Y,(null),(null),(null),Y,Y,(null),(null),Y,(null),(null),Y,DE,EDP/INTOXICATED,18,MALE,WHITE HISPANIC,5.7,150,THN,BRO,BRO,BLACK YANKEE CAP,103,B,(null),199 STREET && JAMAICA AVENUE,199 STREET,1051000,199306,(null),PBQS,QUEENS
10910,3/26/19,2:10:00,2019,March,Tuesday,Based on Radio Run,APP,POM,103,SGT,103,O,P,PSB,1,ROBBERY,10,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,UNDERSTANDING,20,MALE,WHITE HISPANIC,5.8,160,THN,BRO,BLK,(null),103,B,(null),HILLSIDE AVENUE && 188 STREET,HILLSIDE AVENUE,1047020,199895,(null),PBQS,QUEENS
10911,3/26/19,2:10:00,2019,March,Tuesday,Based on Radio Run,APP,POM,103,SGT,103,O,P,PSB,1,ROBBERY,10,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,UNDERSTANDING,19,MALE,WHITE HISPANIC,6.3,180,MED,BRO,BLK,(null),103,B,(null),HILLSIDE AVENUE && 188 STREET,HILLSIDE AVENUE,1047020,199895,(null),PBQS,QUEENS
10912,3/26/19,2:10:00,2019,March,Tuesday,Based on Radio Run,APP,POM,103,SGT,103,O,P,PSB,1,ROBBERY,10,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,UNDERSTANDING,27,MALE,BLACK,5.8,170,THN,BRO,BLK,(null),103,B,(null),HILLSIDE AVENUE && 188 STREET,HILLSIDE AVENUE,1047020,199895,(null),PBQS,QUEENS
10913,3/26/19,2:10:00,2019,March,Tuesday,Based on Radio Run,APP,POM,103,SGT,103,O,P,PSB,1,ROBBERY,10,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,UNDERSTANDING,24,FEMALE,ASIAN / PACIFIC ISLANDER,5.1,150,MED,BRO,BRO,(null),103,B,(null),HILLSIDE AVENUE && 188 STREET,HILLSIDE AVENUE,1047020,199895,(null),PBQS,QUEENS
10914,3/26/19,11:00:00,2019,March,Tuesday,Based on Radio Run,APP,POF,105,LT,105,O,P,PSB,2,ASSAULT,6,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,(,(,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,AGGITATED,(null),(null),(null),6,185,MED,BRO,BRO,(null),103,B,(null),HILLSIDE AVENUE && 205 STREET,HILLSIDE AVENUE,1050693,201923,(null),PBQS,QUEENS
10915,3/27/19,17:30:00,2019,March,Wednesday,Based on Self Initiated,APP,POM,103,SGT,103,O,(null),(null),1,CPW,14,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,UNDERSTANDING,24,MALE,WHITE HISPANIC,5.7,165,THN,BRO,BLK,N/A,103,B,(null),179 PLACE && 90 AVENUE,179 PLACE,1044504,198314,(null),PBQS,QUEENS
10916,3/27/19,17:50:00,2019,March,Wednesday,Based on Self Initiated,APP,POM,103,SGT,103,O,(null),(null),1,CPW,15,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,UNDERSTANDING,19,MALE,BLACK,5.5,160,MED,BRO,BLK,(null),103,B,(null),179 PLACE && 90 AVENUE,179 PLACE,1044504,198314,(null),PBQS,QUEENS
10917,3/27/19,17:50:00,2019,March,Wednesday,Based on Self Initiated,APP,POM,103,SGT,103,O,(null),(null),1,CPW,15,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,UNDERSTANING,24,MALE,WHITE HISPANIC,5.5,190,HEA,BRO,BLK,(null),103,B,(null),179 PLACE && 90 AVENUE,179 PLACE,1044504,198314,(null),PBQS,QUEENS
10918,3/27/19,17:50:00,2019,March,Wednesday,Based on Self Initiated,APP,POM,103,SGT,103,O,(null),(null),1,CPW,15,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,(,(,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,UNDERSTANDING,19,MALE,BLACK,6,170,MED,BRO,BLK,(null),103,B,(null),179 PLACE && 90 AVENUE,179 PLACE,1044504,198314,(null),PBQS,QUEENS
